Tempo,Weight on Wheels,Altitude Pressão,Pitot raw,Pitot velocidade calibrada,Pitot velocidade calibrada filtrado,Velocidade Calibrada GPS,Rotação da hélice,Deflexão profundor,Deflexão aileron,Deflexão leme,Taxa de rolamento,Taxa de arfagem,Taxa de guinada,Fator de carga X,Fator de carga Y,Fator de carga Z,Posição X,Posição Y,Posição Z filtrado,Posição Z,Atitude,Inclinação lateral,Tempo de voo
s,-,m,volt analog,m/s,m/s,m/s,rpm,°,°,°,°/s,°/s,°/s,g,g,g,m,m,m,m,°,°,s
 528.27,1, 29.4323, 40.4000,  1.2984,  1.0200,  0.9980,-999.0000,-999.0000,-999.0000,-999.0000,  0.3872,  0.4436,  0.2072, -0.1697, -0.0433,  0.2283,  -1.6972,  17.4730,  1.2202,  2.0055, 18.3277, 45.2700, 185.41
 528.35,1, 29.0994, 40.6000,  2.2489,  1.2776,  0.9929,-999.0000,-999.0000,-999.0000,-999.0000,  0.7013, -0.2545,  0.2256, -0.1657, -0.0581,  1.6780,   0.0000,  17.0932,  1.5465,  1.6726,-14.6516, 36.0117, 185.41
 528.43,1, 29.0994, 40.8000,  2.9033,  1.2510,  0.9929,-999.0000,-999.0000,-999.0000,-999.0000,  0.5833, -0.2027,  0.1016, -0.1565, -0.1952,  2.6789,   0.0000,  17.0932,  1.6218,  1.6726,-33.1492,  7.3130, 185.41
 528.53,1, 24.0077, 40.2000, -1.2984,  1.0409,  0.9929,-999.0000,-999.0000,-999.0000,-999.0000,  0.1921,  0.5214,  0.4809, -0.2705, -0.3229,  0.5186,   0.0000,  17.0932,  1.5463, -0.1691,-16.0675,-47.6184, 185.41
 528.66,1, 29.0994, 40.8000,  2.9033,  0.9913,  0.9929,-999.0000,-999.0000,-999.0000,-999.0000,  0.2316,  0.5697,  0.3180, -0.1464, -0.0922, -0.1125,   0.0000,  17.0932,  1.4044,  1.6726,-16.2513,-59.8652, 185.41
 528.74,1, 29.0994, 40.8000,  2.9033,  0.9913,  0.9929,-999.0000,-999.0000,-999.0000,-999.0000, -0.3705, -0.1618,  0.2724, -0.0309, -0.0142,  1.5626,   0.0000,  17.0932,  1.4044,  1.6726,-16.9676,-103.1909, 185.41
 528.83,1, 28.3463, 41.0000,  3.4353,  0.9913,  0.9929,-999.0000,-999.0000,-999.0000,-999.0000, -0.1338, -0.2474,  0.3187, -0.0356, -0.1063,  1.2922,   0.0000,  17.0932,  1.2958,  0.9195,-25.2028,-71.2622, 185.41
 528.91,1, 29.0994, 40.6000,  2.2489,  1.0388,  0.9929,-999.0000,-999.0000,-999.0000,-999.0000,  0.3549,  0.1576,  0.1630, -0.0637, -0.0611,  1.2931,   0.0000,  17.0932,  1.3711,  1.6726,-28.9275,-29.0795, 185.41
 528.98,1, 29.0994, 40.4000,  1.2984,  0.9586,  0.9929,-999.0000,-999.0000,-999.0000,-999.0000, -0.3716,  0.1899, -0.1497,  0.5442,  0.3616,  2.3276,   0.0000,  17.0932,  1.3711,  1.6726,-14.2304,  6.8489, 185.41
 529.07,1, 29.0994, 39.6000, -3.4353,  0.9586,  0.9929,-999.0000,-999.0000,-999.0000,-999.0000, -0.2605,  0.1114,  0.1393, -0.1141, -0.2095,  1.8394,   0.0000,  17.0932,  1.4464,  1.6726, 14.7850, 27.2095, 185.41
 529.15,1, 28.3463, 40.4000,  1.2984,  0.8082,  0.9929,-999.0000,-999.0000,-999.0000,-999.0000,  0.0818, -0.1098,  0.1319, -0.2428,  0.1649,  1.9248,   0.0000,  17.0932,  1.3378,  0.9195, 25.4004, 18.4747, 185.41
 529.23,1, 28.3463, 40.8000,  2.9033,  0.8082,  0.9929,-999.0000,-999.0000,-999.0000,-999.0000, -0.5373,  0.0816,  0.1961, -0.0410,  0.1370,  0.3615,   0.0000,  17.0932,  1.2625,  0.9195,  8.3933,  3.4634, 185.41
 529.31,1, 28.0134, 39.0000, -4.6815,  0.7459,  0.8334,-999.0000,-999.0000,-999.0000,-999.0000, -0.4029,  0.0951, -0.2951,  0.0542, -0.0027,  0.6704,   0.8486,  16.5234,  1.1539,  0.5866,-12.6410,  8.6645, 185.41
 529.39,1, 29.0994, 40.8000,  2.9033,  0.9560,  0.8334,-999.0000,-999.0000,-999.0000,-999.0000, -0.1278,  0.1072, -0.0531,  0.0235, -0.1091,  0.6287,   0.8486,  16.5234,  1.3380,  1.6726,-16.8868,  6.9041, 185.41
 529.48,1, 29.0994, 40.6000,  2.2489,  0.8967,  0.8334,-999.0000,-999.0000,-999.0000,-999.0000, -0.1114, -0.0705, -0.2937,  0.0602, -0.1773,  1.2275,   0.8486,  16.5234,  1.2295,  0.5866,-24.0948, 19.3343, 185.41
 529.61,1, 29.0994, 41.0000,  3.4353,  1.3199,  0.8334,-999.0000,-999.0000,-999.0000,-999.0000,  0.1584, -0.5200, -0.2023, -0.0289,  0.0636, -0.1322,   0.8486,  16.5234,  1.2295,  1.6726,-12.1611, 19.0115, 185.41
 529.70,1, 28.0134, 39.4000, -3.8952,  1.2375,  0.8334,-999.0000,-999.0000,-999.0000,-999.0000, -0.0345,  0.5375, -0.5164,  0.1040, -0.3524,  0.5661,   0.8486,  16.5234,  1.1962,  0.5866,-24.7370, 55.9239, 185.41
 529.78,1, 29.0994, 41.2000,  3.8952,  1.3674,  0.8334,-999.0000,-999.0000,-999.0000,-999.0000,  0.0278, -0.3394, -0.2679,  0.2980,  0.2813,  1.2935,   0.8486,  16.5234,  1.1962,  1.6726,-21.9086, 20.4835, 185.41
 529.86,1, 29.0994, 40.8000,  2.9033,  1.3408,  0.8334,-999.0000,-999.0000,-999.0000,-999.0000,  0.6723, -0.0696, -0.1855,  0.0089,  0.1780,  0.4671,   0.8486,  16.5234,  1.1962,  1.6726, -4.4276, -6.3927, 185.41
 529.94,1, 29.0994, 40.4000,  1.2984,  1.3408,  0.8334,-999.0000,-999.0000,-999.0000,-999.0000,  0.2596,  0.2789,  0.0292,  0.0028, -0.0416, -0.2451,   0.8486,  16.5234,  1.1962,  1.6726, 12.0111, -8.0836, 185.41
 530.03,1, 28.0134, 40.8000,  2.9033,  1.4210,  0.8334,-999.0000,-999.0000,-999.0000,-999.0000,  0.2128,  0.6821, -0.2100, -0.3614, -0.9817,  0.5180,   0.8486,  16.5234,  1.1629,  0.5866,  6.0581,-20.4127, 185.41
 530.11,1, 29.0994, 41.2000,  3.8952,  1.5034,  0.8334,-999.0000,-999.0000,-999.0000,-999.0000,  0.4700, -0.3755,  0.2007,  0.1651,  0.5057,  2.8280,   0.8486,  16.5234,  1.2382,  1.6726,-15.5186,-36.2038, 185.41
 530.19,1, 28.0134, 40.4000,  1.2984,  1.4231,  0.8334,-999.0000,-999.0000,-999.0000,-999.0000,  0.5296, -0.3479, -0.1393, -0.0717,  0.0900,  0.6608,   0.8486,  16.5234,  1.2382,  0.5866,  4.5068, -4.9742, 185.41
 530.31,1, 28.3463, 40.6000,  2.2489,  1.6005,  0.6739,-999.0000,-999.0000,-999.0000,-999.0000, -0.1275, -0.7727,  0.1038, -0.1698, -0.1407, -0.4612,   1.2729,  16.1435,  1.1629,  0.9195, 22.5915, 20.9233, 185.41
 530.40,1, 29.0994, 40.2000, -1.2984,  1.3904,  0.6739,-999.0000,-999.0000,-999.0000,-999.0000,  0.6010,  0.1699,  0.3517, -0.2883, -0.1245, -0.3864,   1.2729,  16.1435,  1.2715,  1.6726,  8.8841, 10.8065, 185.41
 530.48,1, 28.0134, 41.0000,  3.4353,  1.4170,  0.6739,-999.0000,-999.0000,-999.0000,-999.0000,  0.3357, -0.0960,  0.2411, -0.2549, -0.1492, -0.0543,   1.2729,  16.1435,  1.1629,  0.5866,  1.1174, 16.7719, 185.41
 530.57,1, 28.0134, 40.4000,  1.2984,  1.3101,  0.6739,-999.0000,-999.0000,-999.0000,-999.0000, -0.1320,  0.0070,  0.5116,  0.0147,  0.3204, -0.2115,   1.2729,  16.1435,  1.1629,  0.5866,-34.7557,  3.6668, 185.41
 530.66,1, 28.0134, 40.8000,  2.9033,  1.3429,  0.6739,-999.0000,-999.0000,-999.0000,-999.0000, -0.9651, -0.4987,  0.3260,  0.3852, -0.6080,  2.5013,   1.2729,  16.1435,  0.9454, -0.5020,  1.5917, 32.3078, 185.41
 530.79,1, 29.0994, 41.0000,  3.4353,  1.4497,  0.6739,-999.0000,-999.0000,-999.0000,-999.0000, -0.1995, -0.2710,  0.1850, -0.2697, -0.4636,  2.2789,   1.2729,  16.1435,  0.9454,  1.6726,  5.2528, -4.1998, 185.41
 530.87,1, 29.0994, 40.2000, -1.2984,  1.5565,  0.6739,-999.0000,-999.0000,-999.0000,-999.0000, -0.2037, -1.2255,  0.4583, -0.2874,  0.0041,  2.4553,   1.2729,  16.1435,  0.9454,  1.6726, -7.4475,-31.9140, 185.41
 530.95,1, 29.0994, 40.4000,  1.2984,  1.5565,  0.6739,-999.0000,-999.0000,-999.0000,-999.0000, -0.3843, -0.6912,  0.3517,  0.8003, -0.0139,  1.0194,   1.2729,  16.1435,  1.0540,  1.6726,-13.5543,-29.5431, 185.41
 531.03,1, 28.0134, 40.4000,  1.2984,  1.4763,  0.6739,-999.0000,-999.0000,-999.0000,-999.0000, -0.2041,  0.2254, -0.1270,  0.1202, -0.0164,  0.1455,   1.2729,  16.1435,  0.9454,  0.5866, 16.2512,-27.6578, 185.41
 531.12,1, 29.0994, 40.8000,  2.9033,  1.8555,  0.6739,-999.0000,-999.0000,-999.0000,-999.0000, -0.4732, -0.0736,  0.3248,  0.1434,  0.1195,  2.7520,   1.2729,  16.1435,  1.0540,  1.6726, 50.0221,-34.9313, 185.41
 531.20,1, 29.0994, 39.6000, -3.4353,  1.5386,  0.6739,-999.0000,-999.0000,-999.0000,-999.0000,  1.0803,  0.0509,  0.5947,  0.1096,  0.2170,  1.8681,   1.2729,  16.1435,  1.0207,  0.5866, 21.5763, 38.2328, 185.41
 531.33,1, 29.4323, 41.0000,  3.4353,  1.5979,  0.6739,-999.0000,-999.0000,-999.0000,-999.0000,  0.4131,  0.0511,  0.2308, -0.2933, -0.7817,  0.1978,   2.1215,  16.1435,  1.0540,  2.0055, -9.7368, 31.5035, 185.41
 531.42,1, 29.0994, 40.4000,  1.2984,  1.4911,  0.8231,-999.0000,-999.0000,-999.0000,-999.0000,  0.6187,  0.7145, -0.2087, -0.1514, -0.0369,  1.1660,   2.1215,  16.1435,  1.1626,  1.6726,-14.4486, -2.7349, 185.41
 531.50,1, 29.0994, 40.2000, -1.2984,  1.6209,  0.8231,-999.0000,-999.0000,-999.0000,-999.0000,  0.2684, -0.0718,  0.2052, -0.0653, -0.0040,  1.7807,   2.1215,  16.1435,  1.2712,  1.6726, -2.7914,-22.2840, 185.41
 531.59,1, 29.0994, 41.0000,  3.4353,  1.5979,  0.8231,-999.0000,-999.0000,-999.0000,-999.0000,  0.2750,  0.0420, -0.0048, -0.2662, -0.2435,  1.1167,   2.1215,  16.1435,  1.4887,  1.6726,  3.5739, -4.6304, 185.41
 531.68,1, 29.4323, 41.6000,  4.6815,  1.6868,  0.8231,-999.0000,-999.0000,-999.0000,-999.0000,  0.0738, -0.3821,  0.0883, -0.4058, -0.2020,  1.8914,   2.1215,  16.1435,  1.5220,  2.0055,-11.2606, -6.0530, 185.41
 531.82,1, 29.0994, 40.2000, -1.2984,  1.5570,  0.8231,-999.0000,-999.0000,-999.0000,-999.0000, -0.3371, -0.5436,  0.3667, -0.3293, -0.2981,  1.2028,   2.1215,  16.1435,  1.5220,  1.6726,-20.4100,-14.7538, 185.41
 531.90,1, 28.0134, 41.0000,  3.4353,  1.5836,  0.8231,-999.0000,-999.0000,-999.0000,-999.0000, -0.4611, -0.3141,  0.0932,  0.4310, -0.5235,  0.5463,   2.1215,  16.1435,  1.4134,  0.5866,-19.6609,-24.2259, 185.41
 531.98,1, 28.0134, 40.0000, -2.2489,  1.2764,  0.8231,-999.0000,-999.0000,-999.0000,-999.0000,  1.3504,  0.4644, -0.5479,  1.2028, -1.0532,  0.3781,   2.1215,  16.1435,  1.4134,  0.5866,  7.4192,-17.9355, 185.41
 532.07,1, 29.0994, 41.0000,  3.4353,  1.3832,  0.8231,-999.0000,-999.0000,-999.0000,-999.0000,  0.6350,  0.1413, -0.0025,  0.5031,  0.9130,  1.1814,   2.1215,  16.1435,  1.4134,  1.6726, 23.8805, 16.5405, 185.41
 532.20,1, 29.0994, 41.2000,  3.8952,  1.4655,  0.8231,-999.0000,-999.0000,-999.0000,-999.0000, -0.6738, -0.2317,  0.5348, -0.2525, -0.0356,  2.7089,   2.1215,  16.1435,  1.5220,  1.6726,  6.4223, -5.8841, 185.41
 532.28,1, 28.0134, 40.4000,  1.2984,  1.5954,  0.9980,-999.0000,-999.0000,-999.0000,-999.0000, -1.1449, -0.2135,  0.5119,  0.3575,  0.3305,  1.6030,   3.3944,  15.9536,  1.3801,  0.5866,  5.0666,-33.1658, 185.41
 532.37,1, 29.0994, 41.6000,  4.6815,  1.6577,  0.9980,-999.0000,-999.0000,-999.0000,-999.0000, -0.3312,  0.1469, -0.2290,  0.3778,  0.0674,  0.9780,   3.3944,  15.9536,  1.3801,  1.6726, -1.7813,-23.6067, 185.41
 532.45,1, 31.2713, 40.2000, -1.2984,  1.5279,  0.9980,-999.0000,-999.0000,-999.0000,-999.0000,  0.0842, -0.1559, -0.1685,  0.0820,  0.0846,  0.2277,   3.3944,  15.9536,  1.5973,  3.8445,-14.1328,  0.9039, 185.41
 532.53,1, 29.8498, 39.2000, -4.3063,  1.1674,  0.9980,-999.0000,-999.0000,-999.0000,-999.0000,  0.2040,  0.1484, -0.2026,  0.4850,  0.9340,  1.5815,   3.3944,  15.9536,  1.6723,  2.4230,-23.7236, 34.9519, 185.41
 532.61,1, 29.0994, 41.4000,  4.3063,  1.2109,  0.9980,-999.0000,-999.0000,-999.0000,-999.0000, -0.5515, -0.4909,  0.4651, -0.9495,  0.2903,  3.5552,   3.3944,  15.9536,  1.5304,  0.5866,  4.6253, 57.3743, 185.41
 532.75,1, 28.0134, 41.2000,  3.8952,  1.4706,  0.9980,-999.0000,-999.0000,-999.0000,-999.0000, -0.4865,  0.2094, -0.0081,  0.0662, -0.0041,  0.6422,   3.3944,  15.9536,  1.4218,  0.5866, 29.8175, 26.8420, 185.41
 532.84,1, 28.7638, 40.8000,  2.9033,  1.5509,  0.9980,-999.0000,-999.0000,-999.0000,-999.0000, -1.5038, -0.1141,  0.1977,  0.4209, -0.5464,  1.8380,   3.3944,  15.9536,  1.4968,  1.3370, 34.2959,-19.2056, 185.41
 532.92,1, 28.0134, 40.6000,  2.2489,  1.5984,  0.9980,-999.0000,-999.0000,-999.0000,-999.0000, -0.4539,  0.2695,  0.3443,  0.1786, -0.4045,  1.3460,   3.3944,  15.9536,  1.4968,  0.5866, 14.8111,-46.0568, 185.41
 533.00,1, 30.1853, 37.8000, -6.4921,  1.1286,  0.9980,-999.0000,-999.0000,-999.0000,-999.0000, -0.5701, -0.2859,  0.1438,  0.2684, -0.2054,  0.5791,   3.3944,  15.9536,  1.6054,  2.7585, -2.5550,-43.7643, 185.41
 533.08,1, 27.6805, 41.6000,  4.6815,  1.5344,  0.9980,-999.0000,-999.0000,-999.0000,-999.0000,  0.4662,  0.2615,  0.0835, -0.0917,  0.0762,  0.2906,   3.3944,  15.9536,  1.4633,  0.2510,  6.0783,-29.0206, 185.41
 533.16,1, 27.6805, 40.8000,  2.9033,  1.5079,  0.9980,-999.0000,-999.0000,-999.0000,-999.0000,  0.5623,  0.3759, -0.0648, -0.1622,  0.4910, -0.2091,   3.3944,  15.9536,  1.4297,  0.2510, 10.9435,  6.1953, 185.41
 533.24,1, 29.0994, 40.8000,  2.9033,  1.5881,  0.9106,-999.0000,-999.0000,-999.0000,-999.0000,  0.6068,  0.4649,  0.0920, -0.3059,  0.5466,  1.2389,   4.2429,  15.7637,  1.4297,  1.6726,  7.4586, 36.8837, 185.41
 533.33,1, 28.0134, 40.6000,  2.2489,  1.7655,  0.9106,-999.0000,-999.0000,-999.0000,-999.0000, -0.0349,  0.2036,  0.5014,  0.1280,  0.0195,  0.4300,   4.2429,  15.7637,  1.1039,  0.5866, -7.5749, 55.7550, 185.41
 533.41,1, 30.1853, 40.8000,  2.9033,  1.7389,  0.9106,-999.0000,-999.0000,-999.0000,-999.0000,  0.3054,  0.0845,  0.0134,  0.2050,  0.2118, -0.2686,   4.2429,  15.7637,  1.1375,  2.7585, -5.9466,  0.8800, 185.41
 533.54,1, 28.7638, 40.4000,  1.2984,  1.5697,  0.9106,-999.0000,-999.0000,-999.0000,-999.0000,  0.0465, -0.5322,  0.2742,  0.0356,  0.1339,  0.1257,   4.2429,  15.7637,  1.2125,  1.3370, 11.1179, 33.0115, 185.41
 533.62,1, 28.7638, 40.8000,  2.9033,  1.7798,  0.9106,-999.0000,-999.0000,-999.0000,-999.0000,  0.2874, -0.2917,  0.5355, -0.1102, -0.4076,  0.2035,   4.2429,  15.7637,  1.2876,  1.3370, 23.6427, 67.8573, 185.41
 533.72,1, 26.5945, 40.6000,  2.2489,  1.7205,  0.9106,-999.0000,-999.0000,-999.0000,-999.0000,  0.0988, -0.4262,  0.0409,  0.0523,  0.0981,  0.5163,   4.2429,  15.7637,  1.0699, -0.8402, 14.8965, 29.7349, 185.41
 533.79,1, 28.0134, 40.6000,  2.2489,  1.9454,  0.9106,-999.0000,-999.0000,-999.0000,-999.0000,  0.1169, -0.0178,  0.2538,  0.0738,  0.2238,  1.1383,   4.2429,  15.7637,  1.0699,  0.5866, -4.4614,  0.3369, 185.41
 533.88,1, 30.1853, 41.2000,  3.8952,  1.9684,  0.9106,-999.0000,-999.0000,-999.0000,-999.0000,  0.3740,  0.0972, -0.0870, -0.0341,  0.0040,  0.2626,   4.2429,  15.7637,  1.3624,  5.6835,-46.2942,-49.1208, 185.41
 534.01,1, 28.0134, 40.8000,  2.9033,  1.9188,  0.9106,-999.0000,-999.0000,-999.0000,-999.0000, -0.1229, -0.3974, -0.4372,  0.1187,  0.1165,  1.2831,   4.2429,  15.7637,  1.3959,  0.5866,-45.6156,-41.7058, 185.41
 534.09,1, 28.7638, 41.0000,  3.4353,  2.0256,  0.9106,-999.0000,-999.0000,-999.0000,-999.0000,  0.0250,  0.2611, -0.3744, -0.2235,  0.0951,  0.6537,   4.2429,  15.7637,  1.5045,  1.3370,-17.3948,-17.7073, 185.41
 534.17,1, 28.7638, 41.0000,  3.4353,  1.9633,  0.9106,-999.0000,-999.0000,-999.0000,-999.0000, -0.4725, -0.2025, -0.1193,  0.0944,  0.4722,  0.1105,   4.2429,  15.7637,  1.4710,  1.3370,  7.2604, -1.4069, 185.41
 534.26,1, 27.6805, 40.8000,  2.9033,  2.1734,  0.9106,-999.0000,-999.0000,-999.0000,-999.0000, -0.1116,  0.5916, -0.4116, -0.3213, -0.0466,  0.4848,   5.0915,  15.5738,  1.4374,  0.2510, 17.6335, 36.5897, 185.41
 534.34,1, 28.7638, 39.6000, -3.4353,  2.2169,  0.8540,-999.0000,-999.0000,-999.0000,-999.0000, -0.0343,  0.5233, -0.0350, -0.1176, -0.1339,  0.5606,   5.0915,  15.5738,  1.2952,  1.3370,-11.7886, 34.7313, 185.41
 534.51,1, 27.6805, 40.6000,  2.2489,  2.1141,  0.8540,-999.0000,-999.0000,-999.0000,-999.0000, -0.0463, -0.1583,  0.0200, -0.0636,  0.1986,  1.8409,   5.0915,  15.5738,  1.2619,  1.0041,  1.2966, -3.1392, 185.41
 534.64,1, 29.8498, 40.2000, -1.2984,  1.8544,  0.8540,-999.0000,-999.0000,-999.0000,-999.0000, -0.2279,  0.1765, -0.0218, -0.1045, -0.1189,  1.5981,   5.0915,  15.5738,  1.3705,  2.4230, 14.3356, 11.1709, 185.41
 534.72,1, 29.8498, 40.8000,  2.9033,  1.8544,  0.8540,-999.0000,-999.0000,-999.0000,-999.0000, -0.2724, -0.0591, -0.1338,  0.2767,  0.2594,  1.8136,   5.0915,  15.5738,  1.6969,  2.4230, 12.7609,  8.0317, 185.41
 534.82,1, 28.7638, 41.2000,  3.8952,  1.9367,  0.8540,-999.0000,-999.0000,-999.0000,-999.0000, -0.2473, -0.4066,  0.1899,  0.5810, -0.0719,  3.4659,   5.0915,  15.5738,  1.7719,  1.3370, 12.1838,  3.6820, 185.41
 534.90,1, 29.0994, 41.0000,  3.4353,  2.4331,  0.8540,-999.0000,-999.0000,-999.0000,-999.0000, -0.4472, -0.4705,  0.2601,  0.1097,  0.1773,  1.2787,   5.0915,  15.5738,  1.3708,  1.6726, 14.9841, -5.8538, 185.41
 534.99,1, 28.7638, 40.2000, -1.2984,  2.1341,  0.8540,-999.0000,-999.0000,-999.0000,-999.0000, -0.3628,  0.3588,  0.0673,  0.0312, -0.0691,  0.2508,   5.0915,  15.5738,  1.3373,  0.2510,  0.1850,-12.2257, 185.41
 535.11,1, 27.6805, 41.0000,  3.4353,  2.1607,  0.8540,-999.0000,-999.0000,-999.0000,-999.0000,  0.2220,  0.1738, -0.0639,  0.0458,  0.0239,  2.4371,   5.0915,  15.5738,  1.2287,  0.2510,  0.7361,-20.6575, 185.41
 535.20,1, 28.7638, 38.8000, -5.0287,  1.7641,  0.8540,-999.0000,-999.0000,-999.0000,-999.0000,  0.6151, -0.7049, -0.2479,  0.4454,  0.8896,  2.3415,   5.0915,  15.5738,  1.2287,  1.3370,  1.2073, -8.4700, 185.41
 535.28,1, 30.9357, 39.4000, -3.8952,  1.4569,  0.8540,-999.0000,-999.0000,-999.0000,-999.0000, -0.0937,  0.7145, -0.1116, -0.0453, -0.0380,  0.4847,   5.0915,  15.5738,  1.5544,  3.5089, -2.3457, 19.6097, 185.41
 535.36,1, 28.7638, 40.8000,  2.9033,  1.4569,  0.6225,-999.0000,-999.0000,-999.0000,-999.0000,  0.4731,  0.0705,  0.1029, -0.0128,  0.2640, -0.0115,   5.9401,  15.0040,  1.5544,  1.3370, -9.2961, 25.0227, 185.41
 535.44,1, 28.7638, 41.0000,  3.4353,  1.5637,  0.6225,-999.0000,-999.0000,-999.0000,-999.0000,  0.4929,  0.0194,  0.2306, -0.1160, -0.3115, -0.2643,   5.9401,  15.0040,  1.5877,  1.3370,-17.8204, 66.8516, 185.41
 535.52,1, 27.6805, 41.2000,  3.8952,  1.6133,  0.6225,-999.0000,-999.0000,-999.0000,-999.0000,  0.0991, -0.0672,  0.1910, -0.0298, -0.3250,  0.5168,   5.9401,  15.0040,  1.3705,  0.2510,-32.2717, 50.4082, 185.41
 535.60,1, 27.6805, 41.0000,  3.4353,  1.6726,  0.6225,-999.0000,-999.0000,-999.0000,-999.0000,  0.6601, -0.3857, -0.2808,  0.0006,  0.0931,  0.4576,   5.9401,  15.0040,  1.1534,  0.2510,-12.0707, 18.5712, 185.41
 535.69,1, 27.6805, 39.2000, -4.3063,  1.3449,  0.6225,-999.0000,-999.0000,-999.0000,-999.0000,  0.3121,  0.3559, -0.3731, -0.2848,  0.0610,  0.0994,   5.9401,  15.0040,  1.0448,  0.2510, 16.3540,  6.7593, 185.41
 535.82,1, 28.7638, 39.2000, -4.3063,  0.9348,  0.6225,-999.0000,-999.0000,-999.0000,-999.0000, -0.6277,  0.2638,  0.0637, -0.1127, -0.1004,  0.3818,   5.9401,  15.0040,  1.0112,  1.3370,-41.6198, 24.5597, 185.41
 535.91,1, 28.7638, 39.6000, -3.4353,  0.6179,  0.6225,-999.0000,-999.0000,-999.0000,-999.0000, -0.5967, -0.0809, -0.0823, -0.0009,  0.0591,  0.6317,   5.9401,  15.0040,  1.1198,  1.3370,-43.0393, 11.8370, 185.41
 535.99,1, 28.4309, 39.4000, -3.8952,  0.2513,  0.6225,-999.0000,-999.0000,-999.0000,-999.0000,  0.1652, -0.4528, -0.0692, -0.1625, -0.0817,  1.8524,   5.9401,  15.0040,  1.1951,  1.0041,-13.2730, 11.6399, 185.41
 536.07,1, 28.7638, 41.4000,  4.3063,  0.2949,  0.6225,-999.0000,-999.0000,-999.0000,-999.0000,  0.5375,  0.1577,  0.2350,  0.0246, -0.1161, -0.0717,   5.9401,  15.0040,  1.1951,  1.3370, 13.4759, 14.0010, 185.41
 536.15,1, 28.7638, 40.2000, -1.2984,  0.0848,  0.6225,-999.0000,-999.0000,-999.0000,-999.0000,  0.0486,  0.3797,  0.0610, -0.0642, -0.1410,  0.2852,   5.9401,  15.0040,  0.9779,  1.3370, 22.2950,-16.7760, 185.41
 536.24,1, 28.7638, 41.2000,  3.8952,  0.4513,  0.5402,-999.0000,-999.0000,-999.0000,-999.0000,  0.2632,  0.0514,  0.0920, -0.0523, -0.1052,  1.0196,   6.3644,  14.8141,  0.9779,  1.3370, -6.8336,-19.5946, 185.41
 536.37,1, 28.7638, 39.0000, -4.6815,  0.1048,  0.5402,-999.0000,-999.0000,-999.0000,-999.0000,  0.3962, -0.3521, -0.2330, -0.0876,  0.0746,  0.4514,   6.3644,  14.8141,  0.9779,  1.3370,-14.4696,  9.1485, 185.41
 536.46,1, 28.7638, 40.2000, -1.2984,  0.1048,  0.5402,-999.0000,-999.0000,-999.0000,-999.0000,  0.2715,  0.0967, -0.0320, -0.0300, -0.1280,  1.2793,   6.3644,  14.8141,  1.0865,  1.3370,-16.0665, 33.2815, 185.41
 536.54,1, 29.8498, 40.8000,  2.9033,  0.1048,  0.5402,-999.0000,-999.0000,-999.0000,-999.0000,  0.3951, -0.1957, -0.1637,  0.0777,  0.0444,  1.9549,   6.3644,  14.8141,  1.3037,  2.4230, -8.1010, 22.7017, 185.41
 536.62,1, 27.6805, 39.8000, -2.9033, -0.2351,  0.5402,-999.0000,-999.0000,-999.0000,-999.0000,  0.1528, -0.5364,  0.1834,  0.1373, -0.2812,  1.6405,   6.3644,  14.8141,  1.3037,  0.2510,  3.5142, -1.2170, 185.41
 536.71,1, 28.7638, 40.4000,  1.2984, -0.3420,  0.5402,-999.0000,-999.0000,-999.0000,-999.0000,  0.2436, -0.1885,  0.0630,  0.2534, -0.1049,  1.3644,   6.3644,  14.8141,  1.3037,  1.3370,  9.7545,-27.0006, 185.41
 536.79,1, 28.7638, 40.8000,  2.9033, -0.1319,  0.5402,-999.0000,-999.0000,-999.0000,-999.0000, -0.1121,  0.0549,  0.1584,  0.2281, -0.1219,  0.9416,   6.3644,  14.8141,  1.3037,  1.3370, 18.5421,-21.3556, 185.41
 536.93,1, 29.8498, 39.2000, -4.3063, -0.5190,  0.5402,-999.0000,-999.0000,-999.0000,-999.0000,  0.2489, -0.1234, -0.0439, -0.1294, -0.0587,  1.5058,   6.3644,  14.8141,  1.4456,  2.4230, 18.7175,  5.3670, 185.41
 537.01,1, 28.7638, 41.0000,  3.4353, -0.0958,  0.5402,-999.0000,-999.0000,-999.0000,-999.0000, -0.0227, -0.3088, -0.0159, -0.5595,  0.1616,  1.4640,   6.3644,  14.8141,  1.4456,  1.3370,  2.4085, 19.5821, 185.41
 537.09,1, 28.4309, 41.0000,  3.4353,  0.2708,  0.5402,-999.0000,-999.0000,-999.0000,-999.0000,  0.2053, -0.1447,  0.0866, -0.1370, -0.1123,  0.7842,   6.3644,  14.8141,  1.4123,  1.0041,-25.5439, 21.1383, 185.41
 537.17,1, 28.7638, 40.4000,  1.2984,  0.1905,  0.5402,-999.0000,-999.0000,-999.0000,-999.0000, -0.1249, -0.1820,  0.0157,  0.1104,  0.1786,  1.8135,   6.3644,  14.8141,  1.4123,  1.3370,-33.7291, -4.1410, 185.41
 537.26,1, 29.5168, 40.8000,  2.9033,  0.1639,  0.3498,-999.0000,-999.0000,-999.0000,-999.0000, -0.2831, -0.6126,  0.0986,  0.2507, -0.2920,  3.0023,   7.2130,  14.8141,  1.4876,  2.0900, -9.7960,-11.0219, 185.41
